v_h6sCcWcLU7A_210.0_360.0.mp4	[{"caption": "Man in white top wears a red cap."}]
v_h6sCcWcLU7A_360.0_510.0.mp4	[{"caption": "Crowd of people applaud a young girl."}]
v_h6sCcWcLU7A_510.0_660.0.mp4	[{"caption": "Woman gives a speech with a mic."}]
v_h6sCcWcLU7A_660.0_810.0.mp4	[{"caption": "The birthday girl is receiving a lot of warm hugs from her friends"}]
v_lEmQV__Hauc_360.0_510.0.mp4	[{"caption": "People are doing tricks on surfboards."}]
v_lEmQV__Hauc_60.0_210.0.mp4	[{"caption": "Girl enjoying drinks and having fun"}]
v_lEmQV__Hauc_210.0_360.0.mp4	[{"caption": "The blonde girl in the grey sweater is drinking from her clear plastic cup."}]
v_UdiR9BWQKew_360.0_510.0.mp4	[{"caption": "A woman showing a new shelf for coats and shoes"}]
v_UdiR9BWQKew_210.0_360.0.mp4	[{"caption": "A driving man talks about playing varous things outside when he was young"}]
v_UdiR9BWQKew_60.0_210.0.mp4	[{"caption": "Woman wears a mask around her chin in the car."}]
v_UdiR9BWQKew_660.0_810.0.mp4	[{"caption": "A woman in black coat is holding the horse's leash and moving the horse"}]
v_UdiR9BWQKew_510.0_660.0.mp4	[{"caption": "Lady with black jacket is putting the halter on the horse's head."}]
v_raTrFwJMoJo_210.0_360.0.mp4	[{"caption": "A woman is showing the view from her window seat in a plane."}]
v_raTrFwJMoJo_360.0_510.0.mp4	[{"caption": "Blonde woman wears a jean jacket when standing by the trees."}]
v_raTrFwJMoJo_60.0_210.0.mp4	[{"caption": "Teen girl pats her face with a green sponge."}]
v_eRqYUTA5JJo_360.0_510.0.mp4	[{"caption": "A woman with a large blue microphone talks for the radio whilst making hand gestures."}]
v_eRqYUTA5JJo_210.0_360.0.mp4	[{"caption": "Woman talks into a blue microphone."}]
v_eRqYUTA5JJo_60.0_210.0.mp4	[{"caption": "Woman in red doing an interview in the studio"}]
v_ocLUzCNodj4_360.0_510.0.mp4	[{"caption": "A woman stands in her bedroom in front of a mirror and talks."}]
v_ocLUzCNodj4_210.0_360.0.mp4	[{"caption": "Girl making chocolate juice"}]
v_ocLUzCNodj4_60.0_210.0.mp4	[{"caption": "A girl is showing off her vanity and a shrine on display on top of it."}]
v_ocLUzCNodj4_660.0_810.0.mp4	[{"caption": "A woman in red is preparing an ice coffee in a tall glass."}]
v_ocLUzCNodj4_510.0_660.0.mp4	[{"caption": "A blonde woman sits in a dark car while it's raining outside speaking towards a camera."}]
v_2I9-kvemtSU_60.0_210.0.mp4	[{"caption": "Masked man is carrying a wicker basket."}]
v_2I9-kvemtSU_360.0_510.0.mp4	[{"caption": "The kids are playing on the floor with the dog."}]
v_2I9-kvemtSU_210.0_360.0.mp4	[{"caption": "A shopping couple take a french  pastry break at a Japanese mall"}]
v_2I9-kvemtSU_660.0_810.0.mp4	[{"caption": "Young boy sits on the floor next to bags of chips."}]
v_2I9-kvemtSU_510.0_660.0.mp4	[{"caption": "A woman and a man are eating spicy food"}]
v_YtRhf0LQ_cc_60.0_210.0.mp4	[{"caption": "Military vehicles are driving down the road."}]
v_hWr2e0vQaLA_60.0_210.0.mp4	[{"caption": "While riding in a tour bus a person films breathtaking mountain scenery."}]
v_hWr2e0vQaLA_210.0_360.0.mp4	[{"caption": "Man with backpacks walks down a dirt road."}]
v_hWr2e0vQaLA_360.0_510.0.mp4	[{"caption": "A man is walking up a mountain and recording the way up there."}]
v_0Yf4z13YlrY_210.0_360.0.mp4	[{"caption": "A visual rundown of Tanzanian constitution aired on the news."}]
v_0Yf4z13YlrY_60.0_210.0.mp4	[{"caption": "Black people wearing green outfits are speaking at a press conference with a green backdrop."}]
v_HpO-sV7TSSk_210.0_360.0.mp4	[{"caption": "Man and woman have a conversation in a airport lobby."}]
v_HpO-sV7TSSk_360.0_510.0.mp4	[{"caption": "A couple is sharing their travel highlights"}]
v_HpO-sV7TSSk_60.0_210.0.mp4	[{"caption": "A woman holding a camera and then putting it inside a backpack"}]
v_G7oh5A7gGpQ_210.0_360.0.mp4	[{"caption": "A woman is browsing a make up selection in a store arranged in wooden crates."}]
v_G7oh5A7gGpQ_60.0_210.0.mp4	[{"caption": "Vlogger is petting their dog."}]
v_G7oh5A7gGpQ_360.0_510.0.mp4	[{"caption": "People take out crayons and draw on the menus."}]
v_aXgE_cVxJi0_210.0_360.0.mp4	[{"caption": "A lady giving tips about handling cameras and a little demo"}]
v_aXgE_cVxJi0_60.0_210.0.mp4	[{"caption": "A woman in a red top is hanging out on a street near the Eiffel tower."}]
v_Uphs5-SxtXg_60.0_210.0.mp4	[{"caption": "Ariel footage of huge  procession on bridge"}]
v_6gmGISTKDPw_210.0_360.0.mp4	[{"caption": "Computer screen showing different swimsuits."}]
v_6gmGISTKDPw_360.0_510.0.mp4	[{"caption": "A blonde woman in a purple tank top drives a car and talks."}]
v_6gmGISTKDPw_60.0_210.0.mp4	[{"caption": "Shirtless man and woman are affectionate on the bed."}]
v_6gmGISTKDPw_660.0_810.0.mp4	[{"caption": "Woman wears a blue tank sitting in a greenhouse."}]
v_6gmGISTKDPw_510.0_660.0.mp4	[{"caption": "A female driver speaks as her vehicle is in motion."}]
v_EUTccoeKVZg_360.0_510.0.mp4	[{"caption": "A woman holds up her phone near her face with fluffing her hair with her hand."}]
v_EUTccoeKVZg_60.0_210.0.mp4	[{"caption": "Man wearing Champion shirt monologues in front of the fridge."}]
v_EUTccoeKVZg_210.0_360.0.mp4	[{"caption": "An Indian lady in red Ghagra Choli dress having a photoshoot session with her crew in the woods."}]
v_EUTccoeKVZg_510.0_660.0.mp4	[{"caption": "Boy carries a red bag."}]
v_dsmZngVgytA_60.0_210.0.mp4	[{"caption": "Man talks to the camera from the plane window."}]
v_dsmZngVgytA_360.0_510.0.mp4	[{"caption": "Man and woman stand in front of the universal studios sign."}]
v_dsmZngVgytA_210.0_360.0.mp4	[{"caption": "A couple arrive at a station and look at the rail map."}]
v_dsmZngVgytA_510.0_660.0.mp4	[{"caption": "Man has his arm around a woman walking down the street."}]
v_nkgTGB5C7zk_60.0_210.0.mp4	[{"caption": "A couple are traveling in the back of a taxi."}]
v_nkgTGB5C7zk_360.0_510.0.mp4	[{"caption": "Man in gray sleeveless top talks in a restaurant."}]
v_nkgTGB5C7zk_210.0_360.0.mp4	[{"caption": "A man walks along a busy street and describes it."}]
v_2BzoQ31IPhk_210.0_360.0.mp4	[{"caption": "Woman with white hat walks down the street in a white hat."}]
v_2BzoQ31IPhk_60.0_210.0.mp4	[{"caption": "An asian woman is eating a pastry item in a cone"}]
v_2BzoQ31IPhk_360.0_510.0.mp4	[{"caption": "Two Asian women are walking throughout the city together."}]
v_FoykgiUvtiE_60.0_210.0.mp4	[{"caption": "A man with many military badges on his vest walks with a cane and gives a speech."}]
v_m0cZFcXa5sc_360.0_510.0.mp4	[{"caption": "A person preparing a plate of food to eat"}]
v_m0cZFcXa5sc_210.0_360.0.mp4	[{"caption": "The woman rinses her hands and then some rice in the sink."}]
v_m0cZFcXa5sc_60.0_210.0.mp4	[{"caption": "A woman in black t-shirt is applying the cream on her face"}]
v_m0cZFcXa5sc_510.0_660.0.mp4	[{"caption": "A lady with navy top is cleaning her work place."}]
v_m0cZFcXa5sc_660.0_810.0.mp4	[{"caption": "Woman is describing how her desk is organized and the accessories she is using."}]
v_RWvWkkCtjfY_210.0_360.0.mp4	[{"caption": "A woman is petting her very fluffy cat who looks to be sleepy."}]
v_RWvWkkCtjfY_60.0_210.0.mp4	[{"caption": "Woman photographs and pets her dog."}]
v_E9drfsoiGb4_210.0_360.0.mp4	[{"caption": "Man is unloading food to the cashier."}]
v_E9drfsoiGb4_360.0_510.0.mp4	[{"caption": "A display of chicken tandoori on a plate"}]
v_E9drfsoiGb4_60.0_210.0.mp4	[{"caption": "women filming during there shopping"}]
v_E9drfsoiGb4_660.0_810.0.mp4	[{"caption": "Woman dumps the starch into the pot and scrapes off the rest."}]
v_E9drfsoiGb4_510.0_660.0.mp4	[{"caption": "A woman is showing a green bottle of aloe vera product."}]
v_czN-9IsQXoU_60.0_210.0.mp4	[{"caption": "A woman and a child enjoy a train ride in an amusement park."}]
v_czN-9IsQXoU_360.0_510.0.mp4	[{"caption": "Dolphins are doing stunts and tricks inside of a pool."}]
v_czN-9IsQXoU_210.0_360.0.mp4	[{"caption": "A family is being recorded while having dinner"}]
v_UPwSDYkpzlk_60.0_210.0.mp4	[{"caption": "Woman holds her daughter in the airport lobby."}]
v_UPwSDYkpzlk_210.0_360.0.mp4	[{"caption": "An Asian woman touching her head while talking"}]
v_M0aeShHuNvg_210.0_360.0.mp4	[{"caption": "Videographer goes to a restaurant and orders drinks and food."}]
v_M0aeShHuNvg_60.0_210.0.mp4	[{"caption": "A lady checking out a pamphlet of a visitor attraction"}]
v_M0aeShHuNvg_360.0_510.0.mp4	[{"caption": "Woman in white top walk down the street."}]
v_M7mePz5cXDk_60.0_210.0.mp4	[{"caption": "A redhead woman wearing an olive green shawl is hiking up a mountain."}]
v_M7mePz5cXDk_210.0_360.0.mp4	[{"caption": "Woman wearing scarf walks down a mountain pass by herself."}]
v_M7mePz5cXDk_360.0_510.0.mp4	[{"caption": "A woman in white top is walking down a mountain trail."}]
v_13U4xVzZFQ8_360.0_510.0.mp4	[{"caption": "A group of young people check into their AirBnB... and love it"}]
v_13U4xVzZFQ8_60.0_210.0.mp4	[{"caption": "A woman in a gray romper is showing off her outfit and modeling in different poses."}]
v_13U4xVzZFQ8_210.0_360.0.mp4	[{"caption": "Women lie on the ground together."}]
v_N7frLe-nQog_360.0_510.0.mp4	[{"caption": "A guy talks about the most expensive car in the world"}]
v_N7frLe-nQog_60.0_210.0.mp4	[{"caption": "Women showing some outstanding features of Ferrari"}]
v_N7frLe-nQog_210.0_360.0.mp4	[{"caption": "The blonde woman talks to a man wearing a suit about the cars."}]
v_xVJMPmmW7rE_60.0_210.0.mp4	[{"caption": "Two men have a conversation in a car."}]
v_xVJMPmmW7rE_360.0_510.0.mp4	[{"caption": "Man points to signs on the trail."}]
v_xVJMPmmW7rE_210.0_360.0.mp4	[{"caption": "Two men walk down the trail together."}]
v_xVJMPmmW7rE_510.0_660.0.mp4	[{"caption": "Man in red top hangs out around a waterfall."}]
v_N8dPpthy7z4_360.0_510.0.mp4	[{"caption": "A man wearing a red white and blue mask is speaker at a congressional hearing."}]
v_N8dPpthy7z4_60.0_210.0.mp4	[{"caption": "Two documents are shown next to each other."}]
v_koupdIrQ4Xg_210.0_360.0.mp4	[{"caption": "African american girls sharing some beautiful beach shorts"}]
v_koupdIrQ4Xg_60.0_210.0.mp4	[{"caption": "Three female friends talk and have fun in their apartment stood up."}]
v_koupdIrQ4Xg_360.0_510.0.mp4	[{"caption": "Women dance dressed up before they go to the party."}]
v_9Xzrtwiint4_360.0_510.0.mp4	[{"caption": "Shoppers wear masks at Target."}]
v_9Xzrtwiint4_60.0_210.0.mp4	[{"caption": "Asian girl girl vlogs in front of her bed."}]
v_9Xzrtwiint4_210.0_360.0.mp4	[{"caption": "A woman is shopping for produce at a grocery store."}]
v_9Xzrtwiint4_510.0_660.0.mp4	[{"caption": "A woman takes a look inside of the fridge"}]
v_9Xzrtwiint4_660.0_810.0.mp4	[{"caption": "Man is shirtless in the bed."}]
v_7QNJyAIprhg_210.0_360.0.mp4	[{"caption": "Lots of emergency vehicles are parked with lights blazing."}]
v_7QNJyAIprhg_360.0_510.0.mp4	[{"caption": "Police officer trying to control BLM protestors"}]
v_7QNJyAIprhg_60.0_210.0.mp4	[{"caption": "Policemen holding arms taking cover behind a truck."}]
v_kPXnelu5wZk_210.0_360.0.mp4	[{"caption": "The woman is chatting while wearing a yellow sweater."}]
v_kPXnelu5wZk_360.0_510.0.mp4	[{"caption": "A woman in a baggy yellow shirt cooks food in a skillet."}]
v_kPXnelu5wZk_60.0_210.0.mp4	[{"caption": "A girl talking and preparing beans & eggs for her breakfast"}]
v_TQ0nr6gTX6w_60.0_210.0.mp4	[{"caption": "A girl in a tan jacket is struggling to close her packed suitcase."}]
v_TQ0nr6gTX6w_360.0_510.0.mp4	[{"caption": "group of friends listening music and enjoying in car."}]
v_TQ0nr6gTX6w_210.0_360.0.mp4	[{"caption": "A group of girls sing and dance to songs in a car."}]
v_TQ0nr6gTX6w_660.0_810.0.mp4	[{"caption": "A woman is hunched over in very tight jeans while walking down the street with friends."}]
v_TQ0nr6gTX6w_510.0_660.0.mp4	[{"caption": "Woman in blue top and black skinny jeans poses for the camera."}]
v_l5kIbQRjJHk_360.0_510.0.mp4	[{"caption": "Man in red top has a light attached to it."}]
v_l5kIbQRjJHk_210.0_360.0.mp4	[{"caption": "A large white ship  with the name Open Arms is sailing in the ocean."}]
v_l5kIbQRjJHk_60.0_210.0.mp4	[{"caption": "Emergency workers are arriving on a boat and putting on orange vests."}]
v_UCCqLmaF6n0_60.0_210.0.mp4	[{"caption": "Woman talks to the camera while she's in a pool."}]
v_UCCqLmaF6n0_210.0_360.0.mp4	[{"caption": "Woman holds a watermelon with a straw in it."}]
v_UCCqLmaF6n0_360.0_510.0.mp4	[{"caption": "A couple hiking together up a popular trail next to a stone wall."}]
v_xjV76k420Rc_60.0_210.0.mp4	[{"caption": "Man gets his hair styled at a salon."}]
v_xjV76k420Rc_210.0_360.0.mp4	[{"caption": "A man in a white mask is explaining a motorcycle exhaust pipe."}]
v_xjV76k420Rc_360.0_510.0.mp4	[{"caption": "A motorcycle LED display is visible from the drivers seat as a motorcycle speeds down the road at night."}]
v_cOcN2KUgM7U_210.0_360.0.mp4	[{"caption": "A woman applies makeup on her face then removes a hair band."}]
v_cOcN2KUgM7U_60.0_210.0.mp4	[{"caption": "Girl making a healthy juice for breakfast and sharing tips"}]
v_cOcN2KUgM7U_360.0_510.0.mp4	[{"caption": "A fashionably dressed young woman does some yoga at home to stretch out"}]
v_xXWKd1b3SHM_210.0_360.0.mp4	[{"caption": "A woman is getting her tent set up near other blue tents."}]
v_xXWKd1b3SHM_360.0_510.0.mp4	[{"caption": "The couple visit a village market."}]
v_xXWKd1b3SHM_60.0_210.0.mp4	[{"caption": "Groups of monkeys are roaming around outside."}]
v_oQeSC0A1wuc_360.0_510.0.mp4	[{"caption": "Woman is wearing a yellow mask in the car."}]
v_oQeSC0A1wuc_210.0_360.0.mp4	[{"caption": "Man puts on his mask in the car."}]
v_oQeSC0A1wuc_60.0_210.0.mp4	[{"caption": "Young man narrates maskless while a woman next to him drives wearing mask."}]
v_oQeSC0A1wuc_510.0_660.0.mp4	[{"caption": "The passenger in a car lowers his facemask to his chin before putting it back up."}]
